"id","filename","path","size","type","isMalicious","original_hash","rebuild_hash","date_created","virus_total_status","gw_rebuild_xml_status","gw_rebuild_file_status"
158,"thumbnail_Geological_disposal_options_CoRWM_s_government_advicepdf.png","png/ebb3c1fc0184cc7c0893f481263ebefbbece8055","17683 bytes","png",False,"ebb3c1fc0184cc7c0893f481263ebefbbece8055","950f9a423f68a9a9af61f9d0765f6ed4aadf68a8","2020-10-25 12:36:32.537745",False,True,True
159,"10-584-vision-uk-research.pdf","pdf/c3ae44eda0f4216db1acdc1da58ae6391dc75f55","1546567 bytes","pdf",False,"c3ae44eda0f4216db1acdc1da58ae6391dc75f55",NULL,"2020-10-25 12:36:35.21542",False,False,False
160,"thumbnail_10-584-vision-uk-researchpdf.png","png/aef2903f68d12dbbf434b9323c9dc70dcc64db28","57613 bytes","png",False,"aef2903f68d12dbbf434b9323c9dc70dcc64db28","454578fb16cb6f7f8fed9e672b56e33d0cd5c5e1","2020-10-25 12:36:36.286745",False,True,True
161,"Managing_conflicts_of_interest_in_CoRWM.pdf","pdf/027a76f22ea4667ea75aef75491d9b76a2895895","257767 bytes","pdf",False,"027a76f22ea4667ea75aef75491d9b76a2895895","cdb4c48a82232f510d9a87b3ce391513c0b73acc","2020-10-25 12:36:37.705",False,True,True
162,"thumbnail_Managing_conflicts_of_interest_in_CoRWMpdf.png","png/cb0839eaac4998b218cda44dbf3e6ebc2d060e74","7099 bytes","png",False,"cb0839eaac4998b218cda44dbf3e6ebc2d060e74","491a3d887161c9a621a3945a79291cf6496967de","2020-10-25 12:36:38.920301",False,True,True
163,"CST_minutes_-_December_2012.pdf","pdf/80a69716c877e3bb1500ee2b73175b14804fb4f1","57972 bytes","pdf",False,"80a69716c877e3bb1500ee2b73175b14804fb4f1","2f10df36b54f6178977866c4dbf28187b74b100c","2020-10-25 12:36:40.031808",False,True,True
164,"CST_minutes_-_September_2012.pdf","pdf/8369971a957f6d465b55e8b68c6c331e0912a569","55420 bytes","pdf",False,"8369971a957f6d465b55e8b68c6c331e0912a569","d8bad5b729450e4f6d516e6f2fc90a609c2f5d08","2020-10-25 12:36:41.228302",False,True,True
165,"CST_minutes_-_June_2012.pdf","pdf/d7f0dad81fcce42d517f6f2e541fba3256f92fb0","55435 bytes","pdf",False,"d7f0dad81fcce42d517f6f2e541fba3256f92fb0","ebc5d49034a55bc0f29a01f13c2f63e118e4da67","2020-10-25 12:36:42.439567",False,True,True
166,"CST_minutes_-_March_2012.pdf","pdf/16817c777733ec90cb3cd8562be157a71330473d","58532 bytes","pdf",False,"16817c777733ec90cb3cd8562be157a71330473d","be01ed8abd571bd5102be2278893893d8d2cac1d","2020-10-25 12:36:43.626612",False,True,True
167,"130726-Caste-Discrimination.pdf","pdf/c0c862c07b570e9288c578f0c46a7c78551bf340","117546 bytes","pdf",False,"c0c862c07b570e9288c578f0c46a7c78551bf340","c6cc13d669ee0269b9a6e0b6da907a7db7d35f44","2020-10-25 12:36:44.864",False,True,True
487,"before-entry4-q4-2013-tabs.ods","ods/2d70dbe3b29fb8517c0bea980e92cb2ce61e5e6a","2398594 bytes","ods",False,"2d70dbe3b29fb8517c0bea980e92cb2ce61e5e6a",NULL,"2020-10-25 12:50:01.241765",False,True,False
168,"thumbnail_130726-Caste-Discriminationpdf.png","png/0041db9c08dbe21e16644814d9e963ed6771a749","8323 bytes","png",False,"0041db9c08dbe21e16644814d9e963ed6771a749","ec95ae3990937a13a5b450a6566c44ca361e4e45","2020-10-25 12:36:46.064462",False,True,True
169,"130726-Caste-Discrimination.docx","docx/ea0a8000b9d7728e7f26aeb8373778157564d144","63064 bytes","docx",False,"ea0a8000b9d7728e7f26aeb8373778157564d144",NULL,"2020-10-25 12:36:47.889059",False,False,False
170,"N0000MHD_1__1_-1.rtf","rtf/d530611e31e2046376e664aaf43d138535de6279","42722 bytes","rtf",False,"d530611e31e2046376e664aaf43d138535de6279","d530611e31e2046376e664aaf43d138535de6279","2020-10-25 12:36:48.791419",False,True,True
171,"N0000KWF_1_.rtf","rtf/3ff0c276541b44e73c159671d7664e8132d4aa2b","41994 bytes","rtf",False,"3ff0c276541b44e73c159671d7664e8132d4aa2b","3ff0c276541b44e73c159671d7664e8132d4aa2b","2020-10-25 12:36:49.933065",False,True,True
172,"Simple_dos_and_dont_s_for_the_carriage_of_protectively_marked_assets_out_of_the_office.doc","doc/45f38d2599a50a05e47dc8787da8a1cf39f06844","28672 bytes","doc",False,"45f38d2599a50a05e47dc8787da8a1cf39f06844","f01ef9a29b25854accfb05a80af84f1f7d1e1e20","2020-10-25 12:36:51.074889",False,True,True
173,"11-1096-nhs-driver-for-growth.pdf","pdf/3041b27d52e24ddf1ff739b766eefa69ebc8ff71","139218 bytes","pdf",False,"3041b27d52e24ddf1ff739b766eefa69ebc8ff71","4af30ba257f6880d7d3b64749a64de65a2a4a980","2020-10-25 12:36:52.36296",False,True,True
174,"thumbnail_11-1096-nhs-driver-for-growthpdf.png","png/66fe100fbb1048d7d3af863153c30902c47f6eca","8728 bytes","png",False,"66fe100fbb1048d7d3af863153c30902c47f6eca","91748b61f5abb2408be4a77e3606cbdf86e75230","2020-10-25 12:36:53.613845",False,True,True
175,"1_G1_-_Provision_of_Insurance.pdf","pdf/c99a2f999fa9b548eb6b4959e6a38dcf4ab48d49","121900 bytes","pdf",False,"c99a2f999fa9b548eb6b4959e6a38dcf4ab48d49","7607d1797741ab5c6b202b91c20b4ade69c2dd19","2020-10-25 12:36:54.781243",False,True,True
176,"2_G6_-_Temporary_Provisions_under_Insurance_Policies.pdf","pdf/b3d014055c51920ade153f4633e7bed21a85cd94","125669 bytes","pdf",False,"b3d014055c51920ade153f4633e7bed21a85cd94","acc19026c1ade8ea8433234496bf64be0b7c27ba","2020-10-25 12:36:56.299591",False,True,True
177,"3_G4_-_Legal_Aid.pdf","pdf/35953afef8cbfdc069d3c7b449a3569565f9d957","125001 bytes","pdf",False,"35953afef8cbfdc069d3c7b449a3569565f9d957","c5e11d33c4cf2f69b7408c4d6423cc4c52664a9f","2020-10-25 12:36:57.861479",False,True,True
178,"4_G5_-_3rd_party_payment_of_DP_Legal_Expenses.pdf","pdf/962e9e1c307fd6815fa0cb2dae8ffd70a6f1dd65","125195 bytes","pdf",False,"962e9e1c307fd6815fa0cb2dae8ffd70a6f1dd65","4fbca10d16e8c0706bcad29fdd431a94efdcc5d4","2020-10-25 12:36:59.369706",False,True,True
179,"9780108511417.pdf","pdf/538f8d25928c96b7b589e87d0014b7468765bc25","1156086 bytes","pdf",False,"538f8d25928c96b7b589e87d0014b7468765bc25","d008a188ac20c287e7a9f319afc7fa2947b4419c","2020-10-25 12:37:04.099072",False,True,True
180,"thumbnail_9780108511417pdf.png","png/66f66960b7a310655ac1e8136b5ca23f4d87e47d","1966 bytes","png",False,"66f66960b7a310655ac1e8136b5ca23f4d87e47d","39adc0d4d2c0bed58bbcab65d6b98ea8ad400ebe","2020-10-25 12:37:05.36731",False,True,True
181,"7321.pdf","pdf/8d7ac5073f67a03c454e25dadc1f84e2efd37401","1249392 bytes","pdf",False,"8d7ac5073f67a03c454e25dadc1f84e2efd37401","eb06a88f8bcbaf0f4b05d974b9e57269ae7fb2fa","2020-10-25 12:37:08.068673",False,True,True
182,"thumbnail_7321pdf.png","png/21cf0c460b9c7199de3b5f2d29116d4e16d54005","14346 bytes","png",False,"21cf0c460b9c7199de3b5f2d29116d4e16d54005","620420b3ed25ec8b866b8e7e7a57ffc2d768351b","2020-10-25 12:37:09.338506",False,True,True
183,"9780108509070.pdf","pdf/96ab09b3bcf01927ca3a256c22bcf8c269859074","7911004 bytes","pdf",False,"96ab09b3bcf01927ca3a256c22bcf8c269859074","947ac2df8838b5bdadcbc3ba7741d76c9647e6fd","2020-10-25 12:37:19.484444",False,True,True
184,"thumbnail_9780108509070pdf.png","png/cf468e701a66d7b195b1a6de5086b380588830ca","62712 bytes","png",False,"cf468e701a66d7b195b1a6de5086b380588830ca","1f60556d264860092db6612ad8da9e495540cd28","2020-10-25 12:37:21.120217",False,True,True
185,"9789999104623.pdf","pdf/ad12fb17a6e72e88f91cd22959dab1dc56365858","2945080 bytes","pdf",False,"ad12fb17a6e72e88f91cd22959dab1dc56365858","2d10c09663328c06d1b6961d99c40ae74ebf67ea","2020-10-25 12:37:31.392559",False,True,True
186,"thumbnail_9789999104623pdf.png","png/2e45568aa3c64a5351069295980bf017aa42c3a0","17758 bytes","png",False,"2e45568aa3c64a5351069295980bf017aa42c3a0","83a8ef927e30382509d33acb0abb58f18a0c97ab","2020-10-25 12:37:32.748973",False,True,True
187,"0340.pdf","pdf/e6c3188f659cd16e0971fec3d47936904fc91d94","462212 bytes","pdf",False,"e6c3188f659cd16e0971fec3d47936904fc91d94","75d8db327c7685f9997a372daf223996eeb9c4d5","2020-10-25 12:37:34.864306",False,True,True
188,"thumbnail_0340pdf.png","png/0dc00ab2c616c520c6bb8be98dc231b9484d760f","43618 bytes","png",False,"0dc00ab2c616c520c6bb8be98dc231b9484d760f","efd340ad9a7349b645240e97b8b87584def36562","2020-10-25 12:37:36.1568",False,True,True
189,"1025.pdf","pdf/f68135b81a9227b37403baaad81b071d18537959","4841701 bytes","pdf",False,"f68135b81a9227b37403baaad81b071d18537959","50b7f7b67f606faddc9adb800098c44f10405b22","2020-10-25 12:37:43.300675",False,True,True
190,"0390.pdf","pdf/817988e5b7bf44d92a87a41e16686f2c2d680649","790393 bytes","pdf",False,"817988e5b7bf44d92a87a41e16686f2c2d680649","08497ba3cd5cb869d49e91f4f8ceb8213314b4ef","2020-10-25 12:37:51.593557",False,True,True
191,"thumbnail_0390pdf.png","png/3790897f5b11527d8f513db3fc83e62c91c6edc5","5278 bytes","png",False,"3790897f5b11527d8f513db3fc83e62c91c6edc5","d00e161ad1560e5351df49599cd86516f8d6e588","2020-10-25 12:37:52.878008",False,True,True
192,"0456.pdf","pdf/188d0b53340996f91ffea27bfa26d693fc90c4d1","402846 bytes","pdf",False,"188d0b53340996f91ffea27bfa26d693fc90c4d1","83550998699175b2cc87f3f46d53a0f0d4595f20","2020-10-25 12:37:55.048449",False,True,True
193,"thumbnail_0456pdf.png","png/23d90bc54b9e341de47e94da12b6adcedb2ee81f","3320 bytes","png",False,"23d90bc54b9e341de47e94da12b6adcedb2ee81f","1922eef77ca28a446d2874768cf5a0473cc88958","2020-10-25 12:37:56.324649",False,True,True
194,"0280.pdf","pdf/28932c4d648c1a9a93fd9617017739ab55f9bf17","2920678 bytes","pdf",False,"28932c4d648c1a9a93fd9617017739ab55f9bf17","1151611198360abb96880513bff477fcb6643767","2020-10-25 12:38:01.86068",False,True,True
195,"thumbnail_0280pdf.png","png/7ca54e86a188c712fce5a7fa85e2c8c61ae489fc","13579 bytes","png",False,"7ca54e86a188c712fce5a7fa85e2c8c61ae489fc","6d004380ad24a6fd1ee9d23634e79dea3e9d92a5","2020-10-25 12:38:03.232653",False,True,True
196,"0152.pdf","pdf/1984c5fa581750ef64ceb56e78be9d86191fa469","1283672 bytes","pdf",False,"1984c5fa581750ef64ceb56e78be9d86191fa469","70fe3c3c038493f25883faedf1aea5d16adea922","2020-10-25 12:38:06.011178",False,True,True
197,"thumbnail_0152pdf.png","png/a6203a2469d10165dfbb8a8381bc73a31dcb10ff","18605 bytes","png",False,"a6203a2469d10165dfbb8a8381bc73a31dcb10ff","1da1197d6aeda4e8a7ff07cdd2c84663a4cbd3bf","2020-10-25 12:38:07.269308",False,True,True
198,"Chief_Planners_Newsletter_-_August_2013.pdf","pdf/c95211465aac67ea0e333931e3f8a733057924ba","103104 bytes","pdf",False,"c95211465aac67ea0e333931e3f8a733057924ba","4bb229ba108337138bfb826e713d80954c02e72c","2020-10-25 12:38:08.590853",False,True,True
199,"thumbnail_Chief_Planners_Newsletter_-_August_2013pdf.png","png/41948ea53041421762df053e3411a3b3abffb300","27819 bytes","png",False,"41948ea53041421762df053e3411a3b3abffb300","b942d59cec89e3ab2a25e6adde676a11f8dfc106","2020-10-25 12:38:09.67625",False,True,True
200,"20130322-MODs_Response_for_web_correct.pdf","pdf/65d096c5b8557cae08b4f964bf13a1c1ed5ba290","1647338 bytes","pdf",False,"65d096c5b8557cae08b4f964bf13a1c1ed5ba290","8256925d56c1d84fb11793b4297d49295f7a5d40","2020-10-25 12:38:12.149881",False,True,True
201,"thumbnail_20130322-MODs_Response_for_web_correctpdf.png","png/2621631f72cc55cea5aa533720df1d579c3df136","31557 bytes","png",False,"2621631f72cc55cea5aa533720df1d579c3df136","5fc84f06a082da07184d6837136d22aba4ecf294","2020-10-25 12:38:13.451256",False,True,True
202,"20130315-SDP_SEA_PAR_V1_0_updated-U.pdf","pdf/b8271524bbe7b495738e2d0f705063da67d74770","304126 bytes","pdf",False,"b8271524bbe7b495738e2d0f705063da67d74770",NULL,"2020-10-25 12:38:15.309765",False,False,False
203,"thumbnail_20130315-SDP_SEA_PAR_V1_0_updated-Updf.png","png/bbeecd3f39d9be6e0aacb2bdd193f7eab4327b21","32575 bytes","png",False,"bbeecd3f39d9be6e0aacb2bdd193f7eab4327b21","7f81d4c0a4c1d1e288a93f8f9c8f76d7be61f608","2020-10-25 12:38:16.302219",False,True,True
204,"20130307-SDP_OASP_v1_0_REDACTED-U.pdf","pdf/d45f261c24104a2b6c09972f6f56a21bf10fc0e4","976071 bytes","pdf",False,"d45f261c24104a2b6c09972f6f56a21bf10fc0e4",NULL,"2020-10-25 12:38:19.174242",False,False,False
205,"thumbnail_20130307-SDP_OASP_v1_0_REDACTED-Updf.png","png/9e5e25c2b81c0726b6c7c56f84d29437e5a07a13","40927 bytes","png",False,"9e5e25c2b81c0726b6c7c56f84d29437e5a07a13","6bb44760df275e681ac8f38465792dfcf5ee00dd","2020-10-25 12:38:20.174439",False,True,True
206,"20130215-2012_SDP_MCDA_Data_Report_Iss_6_0_REDACTED-U.pdf","pdf/d15150db4c4cdfa820c9568afa34d123b0f663bf","925293 bytes","pdf",False,"d15150db4c4cdfa820c9568afa34d123b0f663bf",NULL,"2020-10-25 12:38:24.547818",False,False,False
207,"thumbnail_20130215-2012_SDP_MCDA_Data_Report_Iss_6_0_REDACTED-Updf.png","png/a47340b9b5ca24d1d28b71158890c2641b64820a","27351 bytes","png",False,"a47340b9b5ca24d1d28b71158890c2641b64820a","236e70457026717f7ad7c0c9a286be8413804f4f","2020-10-25 12:38:25.547591",False,True,True
208,"Uses_of_local_authority_spending_data.pdf","pdf/3c5e53449105598183f7fbe8f25140578a2002de","56410 bytes","pdf",False,"3c5e53449105598183f7fbe8f25140578a2002de","d3826991557d59b30da8e93eec190be726e17a29","2020-10-25 12:38:26.785471",False,True,True
209,"thumbnail_Uses_of_local_authority_spending_datapdf.png","png/554d43c0d8dba6a80104bd4722448b25946c953e","8903 bytes","png",False,"554d43c0d8dba6a80104bd4722448b25946c953e","4418999c96a52c64b9545369a8abc26985325a7e","2020-10-25 12:38:27.91562",False,True,True
210,"0656.pdf","pdf/044d035a973ba058addf64a364137cae20e15b4b","123749 bytes","pdf",False,"044d035a973ba058addf64a364137cae20e15b4b","b7c99ad1e25d5c99790183a9d6220d4722664bc8","2020-10-25 12:38:29.196114",False,True,True
211,"thumbnail_0656pdf.png","png/34b56f60f93d2c780660517aa18694be15d8b068","12829 bytes","png",False,"34b56f60f93d2c780660517aa18694be15d8b068","a27b6a5a8c084621f9b10422cd7fb66d6e001560","2020-10-25 12:38:30.499467",False,True,True
212,"0373.pdf","pdf/4d8bbc28f65412d1ffc2b84dcc6870b46cc5f43c","501121 bytes","pdf",False,"4d8bbc28f65412d1ffc2b84dcc6870b46cc5f43c","bdeda441a3a4781fb3b1a7e4640e0c18f02b2a81","2020-10-25 12:38:32.537893",False,True,True
213,"thumbnail_0373pdf.png","png/14e0e2ae9c09ceb6725338b093c63579d2cd2011","4376 bytes","png",False,"14e0e2ae9c09ceb6725338b093c63579d2cd2011","578e2beb8173e3162573eb15b0788cdd1516d2bd","2020-10-25 12:38:33.814713",False,True,True
214,"0374.pdf","pdf/9f4ea60a339b75f0a3c2f7eb973b4f7884404826","537307 bytes","pdf",False,"9f4ea60a339b75f0a3c2f7eb973b4f7884404826","859d0deb3954e750b5c05de598f2e3f7d8c98d45","2020-10-25 12:38:36.049511",False,True,True
215,"thumbnail_0374pdf.png","png/b35eab982498661e7ad0e08b80f42a6089df9040","4420 bytes","png",False,"b35eab982498661e7ad0e08b80f42a6089df9040","24efc72b30e26a9798f1fccf5bed3124d96bf86f","2020-10-25 12:38:37.245047",False,True,True
216,"1557.pdf","pdf/36e8d0a9d54102799f6c069b413a7fb42a664908","1292747 bytes","pdf",False,"36e8d0a9d54102799f6c069b413a7fb42a664908","ce02145737d88aeca81f8747dc87be5ff6a88890","2020-10-25 12:38:43.016955",False,True,True
217,"thumbnail_1557pdf.png","png/61cdb1f36a3397383d670f2cd2c2c55bc1914963","26110 bytes","png",False,"61cdb1f36a3397383d670f2cd2c2c55bc1914963","14ee922c36b2dc9a7e553108ad87db7ce446b177","2020-10-25 12:38:44.43071",False,True,True
218,"1313.pdf","pdf/97d7abde21da6aaf282b6ba824f784fb8682e52c","145336 bytes","pdf",False,"97d7abde21da6aaf282b6ba824f784fb8682e52c","f45be86e2e560ebe582e2b373d7280d7d4055e7d","2020-10-25 12:38:45.949895",False,True,True
219,"thumbnail_1313pdf.png","png/c731e00ac98775cdc16f9a91040ddf18552c8e64","12544 bytes","png",False,"c731e00ac98775cdc16f9a91040ddf18552c8e64","d9117f4e563fa1425d8b25c1b48f77397dd1f101","2020-10-25 12:38:47.148498",False,True,True
220,"gen_med_servs_statement_financial_entitlements_directions_2013_acc.pdf","pdf/9a357faed20a9c64d094b56c55713995598413e8","1046993 bytes","pdf",False,"9a357faed20a9c64d094b56c55713995598413e8","f344387f0660f20ed53566145eb030fc596fe97b","2020-10-25 12:38:53.019558",False,True,True
221,"thumbnail_gen_med_servs_statement_financial_entitlements_directions_2013_accpdf.png","png/76e5239fb420f6a737274b73a74777aa9e2e419a","11027 bytes","png",False,"76e5239fb420f6a737274b73a74777aa9e2e419a","81320881f522874a6639fd02644a073baa39d225","2020-10-25 12:38:54.758074",False,True,True
222,"DIOlogue7_June2013.pdf","pdf/5c44d2662dd2cda873f7332708d691df47af71eb","1730879 bytes","pdf",False,"5c44d2662dd2cda873f7332708d691df47af71eb","a96e6268f59282d28b5de9bc852f3e86f6355370","2020-10-25 12:38:57.584911",False,True,True
223,"thumbnail_DIOlogue7_June2013pdf.png","png/acdf13977dd1e2953989377f9d2c0b5c4577b898","55267 bytes","png",False,"acdf13977dd1e2953989377f9d2c0b5c4577b898","ee889cf83e9570ad7388680119eff8442c46346c","2020-10-25 12:38:58.981857",False,True,True
224,"Letter_about_the_technical_review_of_planning_appeal_procedures.pdf","pdf/a8ea6362af147506fdfd34aade9e145e4dfaf3b7","54441 bytes","pdf",False,"a8ea6362af147506fdfd34aade9e145e4dfaf3b7","2320676ab982232c1ba3162e492e9d08379f1068","2020-10-25 12:39:00.20796",False,True,True
225,"thumbnail_Letter_about_the_technical_review_of_planning_appeal_procedurespdf.png","png/a1643f576c45ceac6ac5d8708df92ff2f8054213","30898 bytes","png",False,"a1643f576c45ceac6ac5d8708df92ff2f8054213","61e0e572e05ad16879494cb618b0f3bc430113de","2020-10-25 12:39:01.301131",False,True,True
226,"7435.pdf","pdf/a9d11cb141a674a8681da025159c775db1566084","925643 bytes","pdf",False,"a9d11cb141a674a8681da025159c775db1566084","1743bd9a5afb48089f9ce140d724caecace0d0fe","2020-10-25 12:39:05.233934",False,True,True
227,"thumbnail_7435pdf.png","png/b8fbceae87150f4539cef80f2a35cd1e4d5d5138","7265 bytes","png",False,"b8fbceae87150f4539cef80f2a35cd1e4d5d5138","968929b00e1e776e6002aa172df38df0079bf192","2020-10-25 12:39:06.710835",False,True,True
228,"7315.pdf","pdf/3330b5e35809d4c8f312c8d43070722dca3eb354","272471 bytes","pdf",False,"3330b5e35809d4c8f312c8d43070722dca3eb354","37607fcfa6fcab04ec13e4756d731a68441a1715","2020-10-25 12:39:08.300443",False,True,True
229,"thumbnail_7315pdf.png","png/16a38dc89e55e4b0b453227dcda89e0fb767d34c","11296 bytes","png",False,"16a38dc89e55e4b0b453227dcda89e0fb767d34c","4c9cbfc51688d29c06bd7e7eeb4bd0be0f81a0a6","2020-10-25 12:39:09.560265",False,True,True
230,"Letter_about_forthcoming_changes_to_planning_fees__10_September_2013_.pdf","pdf/f7371b39357e942dcfd113a5bd24891b45ec4845","43329 bytes","pdf",False,"f7371b39357e942dcfd113a5bd24891b45ec4845","33e470b907a5c23d9dbe2e0452669b552d7bfde1","2020-10-25 12:39:10.729235",False,True,True
231,"thumbnail_Letter_about_forthcoming_changes_to_planning_fees__10_September_2013_pdf.png","png/2d1e2b5667a92ef3cc8816e9b95ba125e0a02ccd","31213 bytes","png",False,"2d1e2b5667a92ef3cc8816e9b95ba125e0a02ccd","77449fe078181e300208d795c43dfa90a584f1fd","2020-10-25 12:39:11.843871",False,True,True
232,"acre-framework-agreement.pdf","pdf/8463eba5e7647d638f2918f56d798b435718e8fb","126379 bytes","pdf",False,"8463eba5e7647d638f2918f56d798b435718e8fb","3261b856d19d49bbfe4d6d1ba5e826ce1bfce6eb","2020-10-25 12:39:13.867027",False,True,True
233,"British_Council_Review_Discussion_Paper.pdf","pdf/137f7a92941b24e33b6bf4e20f55067d22233b79","974362 bytes","pdf",False,"137f7a92941b24e33b6bf4e20f55067d22233b79","175698c4f9f004675b97a643959c26790a5a287a","2020-10-25 12:39:16.598032",False,True,True
234,"thumbnail_British_Council_Review_Discussion_Paperpdf.png","png/ac82ced58e9fa6313035fe115452960d989839f6","3306 bytes","png",False,"ac82ced58e9fa6313035fe115452960d989839f6","285620fb7e96d29c87ebffaa2e97d10b10cdf0b1","2020-10-25 12:39:17.832155",False,True,True
235,"7066.pdf","pdf/f471c7507534273a32287f2ce4641a19e3ce200d","131126 bytes","pdf",False,"f471c7507534273a32287f2ce4641a19e3ce200d","a174503215c365abc5edd37aa485939c123940a8","2020-10-25 12:39:19.129879",False,True,True
236,"thumbnail_7066pdf.png","png/5f1022ee41d5642e76696ed50f066ff858881ba0","11693 bytes","png",False,"5f1022ee41d5642e76696ed50f066ff858881ba0","a0d2a9e830747b41720417465862d7ad003a696c","2020-10-25 12:39:20.36205",False,True,True
237,"9789999121392.pdf","pdf/3a4742577c36555ff5a83a9108cf0ed7e0745509","81074 bytes","pdf",False,"3a4742577c36555ff5a83a9108cf0ed7e0745509","91d2b1d942afcb3ebe742c434a669c094c92908f","2020-10-25 12:39:21.548857",False,True,True
238,"thumbnail_9789999121392pdf.png","png/dc7d2c3a19a4e20cd54b8f7da46df4457c23ceb6","17515 bytes","png",False,"dc7d2c3a19a4e20cd54b8f7da46df4457c23ceb6","eea22c7452c5563b8c3b794c46d36c5a44221598","2020-10-25 12:39:22.705526",False,True,True
239,"9780108509636.pdf","pdf/cc2e0880f8635e8be9078f485d494ca140d69100","4243941 bytes","pdf",False,"cc2e0880f8635e8be9078f485d494ca140d69100","6f13e30883b31e0cd5fc32c6ab1c7334f2853a54","2020-10-25 12:39:41.831872",False,True,True
240,"thumbnail_9780108509636pdf.png","png/8b24521778e96322b281ca9eb807e7d985585f62","16561 bytes","png",False,"8b24521778e96322b281ca9eb807e7d985585f62","44fc8b4bf2606177c3c1db43be5d872709fabdb2","2020-10-25 12:39:43.326237",False,True,True
241,"9781842063132.pdf","pdf/de841b4d42f5b489c4556bea0a551563878ac862","14374744 bytes","pdf",False,"de841b4d42f5b489c4556bea0a551563878ac862","235c4bf6e5bd63c22d68e96f398ef90d627d6f41","2020-10-25 12:39:59.632908",False,True,True
242,"thumbnail_9781842063132pdf.png","png/34ce3b58120830b812472426888e8b9bf32eb15e","19431 bytes","png",False,"34ce3b58120830b812472426888e8b9bf32eb15e","4cbb8db9706f0ff7d91f095641df656cd0a15042","2020-10-25 12:40:01.373229",False,True,True
243,"9780108508691.pdf","pdf/28efb87523f23c13597871b09cd01298d69034a6","4469941 bytes","pdf",False,"28efb87523f23c13597871b09cd01298d69034a6","d0caa9274c6eae57a6a7d0f1d9a77dba22302175","2020-10-25 12:40:15.182114",False,True,True
244,"thumbnail_9780108508691pdf.png","png/3224efeac4e2fbbe2a3714d1d921eb86a1b9b7b6","20299 bytes","png",False,"3224efeac4e2fbbe2a3714d1d921eb86a1b9b7b6","18327ac7513374513de169441f5c4d9a0763b01b","2020-10-25 12:40:16.562925",False,True,True
245,"Authority_13_M1-_mins_8_Feb_-_web.pdf","pdf/3266420a154a621877695362da8f1a41fe546dd2","184597 bytes","pdf",False,"3266420a154a621877695362da8f1a41fe546dd2","4cd64d224f050f920145838dbae8304c23250bfb","2020-10-25 12:40:17.968122",False,True,True
246,"thumbnail_Authority_13_M1-_mins_8_Feb_-_webpdf.png","png/bc838cedbb90b6741e2df597a28c5aeb2fa2082a","6992 bytes","png",False,"bc838cedbb90b6741e2df597a28c5aeb2fa2082a","4323fa42951fb72e28845618bdaa4886dcefd33b","2020-10-25 12:40:19.221333",False,True,True
247,"Authority_13_M2-_mins_6_March_-_web.pdf","pdf/3439ada88723984dfbda14b2b7f3229afb0841fc","178272 bytes","pdf",False,"3439ada88723984dfbda14b2b7f3229afb0841fc","2983656fd517d4ceced094eb383674b628a624a0","2020-10-25 12:40:20.482736",False,True,True
248,"thumbnail_Authority_13_M2-_mins_6_March_-_webpdf.png","png/ac8fab03a2552c23f6aa390d06120b30e5668326","6856 bytes","png",False,"ac8fab03a2552c23f6aa390d06120b30e5668326","0f8ead599421c0871f3aac5fe0008076dcb032d8","2020-10-25 12:40:21.693651",False,True,True
249,"egac-minutes-2013-05-13_docx.pdf","pdf/25ead24ce1169a52469c695ce028731ff9da6cf7","31312 bytes","pdf",False,"25ead24ce1169a52469c695ce028731ff9da6cf7","7ed49db65d25665c5fca2fb0383ce191f381ac72","2020-10-25 12:40:22.940528",False,True,True
250,"cprc-foi-publication-scheme-2010.pdf","pdf/386c00a713849d73439d6cfba3a65f02a7436763","131072 bytes","pdf",False,"386c00a713849d73439d6cfba3a65f02a7436763","73e9d062947b9334f2deca77c5a0e45c28ae508a","2020-10-25 12:40:24.149322",False,True,True
251,"thumbnail_cprc-foi-publication-scheme-2010pdf.png","png/e6e42cab584c85da781c8574c70ee35f6c44789d","16629 bytes","png",False,"e6e42cab584c85da781c8574c70ee35f6c44789d","558920f3d0cac7324b4a65815f6f8548888caa55","2020-10-25 12:40:25.347071",False,True,True
252,"jsa-guide-chapter-guide-270913.pdf","pdf/3f6030d5bb2b7fe92a139822c36bdfa379c53e15","36093 bytes","pdf",False,"3f6030d5bb2b7fe92a139822c36bdfa379c53e15","d00557e8c02422b94ce53b960d10b855a81d910a","2020-10-25 12:40:26.542507",False,True,True
253,"thumbnail_jsa-guide-chapter-guide-270913pdf.png","png/cc96516f205a38be439fe6c5472bf36d0db1272c","10471 bytes","png",False,"cc96516f205a38be439fe6c5472bf36d0db1272c","5f8a3ed1c24c4a6eea9f7587e020bbfdd2ca655a","2020-10-25 12:40:27.654155",False,True,True
254,"ogden_tables_7th_edition.pdf","pdf/c3a2cee5ae8fb989440136a5109948ab18855a53","475453 bytes","pdf",False,"c3a2cee5ae8fb989440136a5109948ab18855a53","cb9326cf99556cee2f1c43ee39915e259ed76b8e","2020-10-25 12:40:30.770693",False,True,True
255,"thumbnail_ogden_tables_7th_editionpdf.png","png/687342e35c273b11454274ec4de36fcc9fa0aaaf","5114 bytes","png",False,"687342e35c273b11454274ec4de36fcc9fa0aaaf","f052adfefb03136f7e0d33304a4edadcd4e45a90","2020-10-25 12:40:31.994717",False,True,True
